Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Sector,Scale,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Fabricated metal products,Units,0.699174900511978,0.709733288969905,0.510302921642519,0.562232413104495,0.424615399803343,0.458813704203356,0.466928072371709,0.462321027223314,0.460586868612284,0.470862020545106,0.461965506289662,0.429345875856451,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Financial and insurance activities,Units,0.274113997580801,0.254441638176668,0.227599129259879,0.265299024685567,0.219098409268433,0.182047882769943,0.166489593406106,0.157514942591745,0.146506924264505,0.14647623725114,0.153599047683612,0.144305490393167,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises","Food products, beverages and tobacco",Units,0.616377582201879,0.538492632571334,0.406927283531768,0.400623273974776,0.233402587543836,0.323090268077658,0.311854655272946,0.360863730883231,0.343466718471115,0.353001739700607,0.352839161567255,0.335314758212764,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Human health and social work,Units,0.3674232540686,0.297882177463017,0.241794998524112,0.270836998681189,0.227980893344786,0.205784433002475,0.185041443866147,0.196498585340362,0.183870242525908,0.177102026839692,0.18420985260337,0.164160229247976,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",IT and other information services,Units,0.181201522938992,0.177168357049901,0.166587281866381,0.260913393836994,0.234289061581687,0.17439919351199,0.158429824719861,0.173468731701169,0.154787141353296,0.14832821895466,0.158926095801262,0.107461956292411,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises","Machinery and equipment, nec",Units,0.494574828384745,0.524966728450062,0.378880755380061,0.421421777817608,0.327085239489753,0.335723644339763,0.328785195858696,0.343152623681086,0.334721174523653,0.319983017816404,0.331409778998898,0.303735044279486,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Mining and quarrying,Units,0.919562148579827,0.802378730308076,0.487122185899241,0.822312437779588,0.822125260987074,0.811505973392046,0.767289993573597,0.89108290173939,0.922492728578679,0.83871815210266,1.03510411754414,1.03939884073317,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises","Motor vehicles, trailers and semi-trailers",Units,0.479624203654534,0.516410031325582,0.377869197272724,0.394842619247472,0.356087739732077,0.355668515806561,0.341565037838517,0.355929878447013,0.35256924657006,0.32341023225584,0.350027507779916,0.32527087112311,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Other business sector services,Units,0.226073824109938,0.215623695862026,0.170766626544069,0.191045312414544,0.206386206292344,0.197935533981116,0.174534180700016,0.185154787716113,0.186652520594804,0.172181122231697,0.163775782003708,0.140879800061138,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Other manufacturing; repair and installation of machinery and equipment,Units,1.11009533836803,1.2801980281992,1.08926542646814,0.525466697940344,0.627742449653592,0.515827083572979,0.446273018120829,0.489524391778587,0.430270453322239,0.435031771827297,0.365865007449387,0.321008543233288,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Other non-metallic mineral products,Units,1.41793570446869,1.31742637416148,0.98093279566066,1.3305789836358,1.12014747365262,1.30481947200254,1.265263964723,1.24526628273789,1.11753009121525,1.10614562190356,1.1588372867723,1.10295764019488,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Other transport equipment,Units,0.503284594497773,0.442339062308905,0.324357877034363,0.364051203526728,0.251351685745883,0.281337247499605,0.308915999501439,0.302895042758697,0.303540866186083,0.330212251205556,0.307936695024569,0.30575012524175,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Paper products and printing,Units,0.655809872218587,0.658516767045659,0.550422922441686,0.608458167555752,0.517896600276163,0.476566445775103,0.469234087311588,0.487889449946448,0.490248715442783,0.49735256267829,0.479480117411559,0.491563013479881,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Private households with employed persons,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Public admin. and defence; compulsory social security,Units,0.0,0.100063485356166,0.21375057648545,0.324471471216112,0.0616771966887224,0.237020272992732,0.086910239447504,0.482600266885523,0.0,0.180687837171329,0.156440960829632,0.0,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises","Publishing, audiovisual and broadcasting activities",Units,0.215875235681808,0.275438863424295,0.230177253931629,0.192048557825299,0.295107812494919,0.231129747019644,0.217433711483426,0.214410040680979,0.217428150075546,0.190571010197834,0.218652302126136,0.124794300062596,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Real estate activities,Units,0.291959149894219,0.266938158102443,0.275518371126742,0.236081857144373,0.224184348143366,0.20796167365779,0.18931620825611,0.192485011752111,0.180797202755082,0.182868609200082,0.211802216628745,0.221472522438742,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Rubber and plastic products,Units,1.43312668957694,1.65748707250911,1.3570277538181,0.672943939683849,0.721655683308823,0.668027768526395,0.516156413617268,0.582035362452125,0.472628137003588,0.467588615050433,0.392748613254871,0.330525521682206,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Telecommunications,Units,0.273664247576442,0.241635025123918,0.195062493316046,0.219469028201275,0.189433163587304,0.1809527748193,0.178791606586269,0.180313611937616,0.171996655773891,0.192349222032401,0.196015161537998,0.177163643821714,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises","Textiles, wearing apparel, leather and related products",Units,0.476017447810847,0.424838434507674,0.348925950530441,0.364184878000594,0.327545047847094,0.337311222156902,0.338199102503269,0.360068408682817,0.351571018560127,0.350637218949786,0.366432372491167,0.349012676262886,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Transportation and storage,Units,0.936275812780218,0.866621991281448,0.621257981243283,0.688084178360204,0.715881275747429,0.664224889600008,0.617374776134693,0.575810452571779,0.693959168890932,0.673350141663694,0.750390974071753,0.791894716982978,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Wholesale and retail trade; repair of motor vehicles,Units,0.177779419791948,0.187260078345526,0.164111564192064,0.233074508695547,0.237586157222046,0.214700225231661,0.196693818816146,0.206591327994097,0.175378216986333,0.179638288777166,0.18632584609489,0.1736236189636,,
United States,US,USA,CO2 emissions per unit of output for foreign controlled multinational enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPF,CO2 Emissions Per Unit of Output; Of which: Output for Foreign Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Foreign Controlled Enterprises",Wood and products of wood and cork,Units,0.50872434896282,0.521975930194015,0.421189197517765,0.499123558021582,0.441792255580009,0.405886536062057,0.369401180778746,0.378683125012611,0.403091740896694,0.303326563448244,0.343072520323816,0.352828943050855,,
United States,US,USA,CO2 emissions per unit of output of domestic controlled enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPD,CO2 Emissions Per Unit of Output; Of which: Output for Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Domestic Controlled Enterprises",Accommodation and food services,Units,0.342712302990589,0.315290152846754,0.265360223267695,0.280010596709233,0.228313418094408,0.215943932551881,0.211949169786535,0.206146119563748,0.199347674968994,0.200951305790667,0.199490185566388,0.188474313051417,,
United States,US,USA,CO2 emissions per unit of output of domestic controlled enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPD,CO2 Emissions Per Unit of Output; Of which: Output for Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Domestic Controlled Enterprises","Agriculture, forestry and fishing",Units,0.882866627629155,0.725711189521987,0.587963583439571,0.600946936714994,0.541489339240365,0.486949353377485,0.462622307736729,0.485904833910445,0.459676866786541,0.479546219485638,0.47494920225697,0.419249016073243,,
United States,US,USA,CO2 emissions per unit of output of domestic controlled enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPD,CO2 Emissions Per Unit of Output; Of which: Output for Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Domestic Controlled Enterprises","Arts, entertainment, recreation and other service activities",Units,0.279474272055066,0.258805918767646,0.213868717850217,0.226203416784825,0.179345551644504,0.165560545332328,0.160426691626306,0.155161202506624,0.154165251402742,0.156223111062936,0.157444564192711,0.148198697643241,,
United States,US,USA,CO2 emissions per unit of output of domestic controlled enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPD,CO2 Emissions Per Unit of Output; Of which: Output for Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Domestic Controlled Enterprises",Basic metals,Units,1.55385780561493,1.68603134805765,1.08799171450547,1.23738184365976,0.940121840294062,1.0443318841451,1.30041135347588,1.12505050133981,1.34363322249771,1.42645724405555,1.44094410045054,1.37614361447899,,
United States,US,USA,CO2 emissions per unit of output of domestic controlled enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPD,CO2 Emissions Per Unit of Output; Of which: Output for Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Domestic Controlled Enterprises",Chemicals and pharmaceutical products,Units,0.693627429536079,0.59544464547111,0.523230705811149,0.462982762273203,0.307710440723106,0.303006240868194,0.310913787447838,0.356300077475703,0.364454417241741,0.384616545397909,0.395381462811618,0.420850729672146,,
