RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
394668,317,"Harrisonburg, VA",msa,VA,51.0,42.0,38.0,41.0,39.0,44.0,43.0,43.0,42.0,41.0,41.0,41.0,42.0,39.0,43.0,40.0,43.0,44.0,46.0,42.0,46.0,42.0,44.0,44.0,48.0,44.0,41.0,44.0,44.0,45.0,45.0,46.0,49.0,47.0,48.0,49.0,49.0,49.0,46.0,45.0,46.0,45.0,45.0,42.0,44.0,45.0,45.0,41.0,46.0,44.0,38.0,37.0,42.0,40.0,38.0,39.0,37.0,35.0,36.0,37.0,37.0,36.0,39.0,42.0,36.0,37.0,37.0,31.0,33.0,34.0,36.0,35.0
394368,318,"Battle Creek, MI",msa,MI,35.0,40.0,34.0,36.0,41.0,36.0,40.0,40.0,40.0,35.0,41.0,34.0,36.0,33.0,35.0,36.0,33.0,37.0,39.0,39.0,38.0,41.0,39.0,35.0,41.0,35.0,36.0,40.0,45.0,29.0,39.0,43.0,43.0,45.0,43.0,42.0,44.0,39.0,38.0,36.0,38.0,42.0,42.0,39.0,40.0,41.0,38.0,37.0,39.0,35.0,37.0,34.0,35.0,35.0,38.0,30.0,37.0,36.0,34.0,33.0,34.0,35.0,36.0,37.0,33.0,35.0,35.0,35.0,32.0,34.0,34.0,37.0
395094,319,"Sherman, TX",msa,TX,,,,,,,13.0,18.0,21.0,22.0,19.0,23.0,24.0,21.0,21.0,21.0,22.0,23.0,21.0,21.0,24.0,24.0,22.0,25.0,25.0,21.0,22.0,23.0,25.0,25.0,24.0,27.0,26.0,23.0,26.0,26.0,25.0,26.0,24.0,24.0,23.0,26.0,25.0,24.0,24.0,23.0,26.0,25.0,23.0,21.0,24.0,31.0,29.0,31.0,29.0,32.0,33.0,30.0,31.0,29.0,30.0,29.0,29.0,30.0,28.0,32.0,28.0,28.0,29.0,31.0,28.0,28.0
394821,320,"Manhattan, KS",msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,37.0,39.0,43.0,37.0,33.0,31.0,35.0
394442,321,"Carbondale, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,42.0,37.0,44.0,41.0,45.0,46.0,47.0,42.0,52.0,43.0,44.0,43.0,46.0,46.0,49.0,50.0,48.0,48.0,48.0,44.0,45.0,50.0,48.0,47.0,43.0,43.0,49.0,47.0,43.0,44.0,45.0,42.0,38.0,44.0,37.0,38.0,39.0,41.0,44.0,44.0,43.0,40.0,42.0,43.0,43.0
394728,323,"Jonesboro, AR",msa,AR,33.0,32.0,33.0,35.0,34.0,34.0,36.0,37.0,36.0,36.0,31.0,35.0,37.0,33.0,38.0,34.0,33.0,36.0,34.0,33.0,35.0,35.0,34.0,34.0,37.0,33.0,34.0,39.0,36.0,36.0,36.0,37.0,40.0,39.0,39.0,39.0,37.0,34.0,38.0,36.0,37.0,40.0,33.0,34.0,37.0,36.0,38.0,35.0,40.0,38.0,35.0,37.0,39.0,39.0,34.0,34.0,32.0,33.0,31.0,35.0,33.0,33.0,33.0,34.0,36.0,34.0,35.0,32.0,32.0,31.0,34.0,36.0
394390,324,"Bismarck, ND",msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,15.0,35.0,51.0,53.0,53.0,53.0,52.0,50.0,50.0,48.0,53.0,45.0,49.0,52.0,51.0,45.0,45.0,41.0,40.0,40.0,41.0,40.0,43.0,37.0,44.0,39.0,44.0,39.0,42.0,40.0,41.0,37.0,39.0
394661,325,"Hammond, LA",msa,LA,,,,,,,,,,,,,,34.0,32.0,41.0,39.0,36.0,44.0,34.0,47.0,46.0,40.0,34.0,38.0,38.0,38.0,40.0,40.0,42.0,44.0,47.0,41.0,44.0,38.0,44.0,47.0,39.0,41.0,43.0,41.0,45.0,37.0,40.0,44.0,48.0,41.0,37.0,38.0,35.0,37.0,37.0,39.0,37.0,33.0,35.0,33.0,37.0,34.0,35.0,40.0,40.0,35.0,36.0,36.0,,,34.0,35.0,36.0,31.0,33.0
394983,326,"Pittsfield, MA",msa,MA,54.0,47.0,49.0,47.0,51.0,51.0,50.0,52.0,52.0,49.0,42.0,41.0,46.0,46.0,42.0,42.0,45.0,44.0,40.0,42.0,44.0,42.0,39.0,43.0,41.0,42.0,43.0,47.0,49.0,41.0,42.0,45.0,48.0,49.0,48.0,44.0,50.0,40.0,43.0,46.0,46.0,46.0,47.0,45.0,50.0,46.0,45.0,42.0,46.0,45.0,40.0,43.0,46.0,45.0,47.0,46.0,44.0,43.0,44.0,42.0,50.0,39.0,40.0,43.0,39.0,41.0,44.0,43.0,42.0,43.0,39.0,41.0
394890,327,"Mount Vernon, WA",msa,WA,38.0,33.0,37.0,34.0,35.0,34.0,35.0,33.0,35.0,32.0,35.0,32.0,38.0,36.0,35.0,33.0,35.0,35.0,36.0,36.0,37.0,37.0,39.0,38.0,42.0,38.0,37.0,38.0,37.0,36.0,38.0,36.0,37.0,37.0,39.0,38.0,40.0,35.0,34.0,33.0,34.0,34.0,32.0,34.0,34.0,33.0,34.0,37.0,39.0,32.0,28.0,30.0,28.0,33.0,31.0,30.0,31.0,33.0,33.0,31.0,35.0,29.0,30.0,30.0,33.0,29.0,30.0,30.0,32.0,30.0,32.0,29.0
394719,328,"Jamestown, NY",msa,NY,49.0,42.0,43.0,40.0,45.0,46.0,42.0,45.0,48.0,49.0,43.0,48.0,50.0,52.0,47.0,49.0,51.0,51.0,50.0,45.0,53.0,52.0,53.0,54.0,48.0,53.0,40.0,49.0,56.0,61.0,57.0,50.0,56.0,61.0,65.0,64.0,63.0,67.0,61.0,62.0,66.0,70.0,67.0,69.0,67.0,70.0,70.0,67.0,71.0,74.0,65.0,67.0,63.0,66.0,64.0,67.0,65.0,69.0,70.0,66.0,70.0,62.0,63.0,58.0,60.0,60.0,63.0,66.0,67.0,64.0,68.0,69.0
395153,329,"The Villages, FL",msa,FL,37.0,36.0,38.0,36.0,39.0,42.0,34.0,38.0,35.0,38.0,37.0,35.0,33.0,34.0,37.0,36.0,36.0,36.0,39.0,39.0,38.0,27.0,36.0,39.0,39.0,37.0,37.0,42.0,42.0,37.0,37.0,38.0,41.0,37.0,38.0,38.0,38.0,36.0,36.0,39.0,38.0,39.0,40.0,40.0,36.0,38.0,36.0,35.0,38.0,36.0,36.0,37.0,36.0,41.0,38.0,36.0,35.0,36.0,31.0,32.0,34.0,31.0,35.0,36.0,34.0,35.0,36.0,35.0,35.0,36.0,31.0,32.0
394307,330,"Albany, OR",msa,OR,43.0,40.0,38.0,39.0,39.0,33.0,36.0,37.0,40.0,38.0,36.0,30.0,37.0,35.0,39.0,33.0,32.0,34.0,38.0,38.0,43.0,40.0,40.0,40.0,33.0,28.0,33.0,34.0,36.0,36.0,35.0,44.0,37.0,55.0,34.0,40.0,27.0,27.0,39.0,38.0,42.0,42.0,43.0,38.0,43.0,42.0,41.0,41.0,42.0,39.0,34.0,37.0,37.0,35.0,37.0,33.0,33.0,32.0,32.0,35.0,31.0,30.0,30.0,33.0,32.0,39.0,35.0,31.0,32.0,31.0,30.0,32.0
394633,331,"Glens Falls, NY",msa,NY,50.0,44.0,42.0,40.0,39.0,41.0,36.0,39.0,42.0,41.0,36.0,44.0,40.0,42.0,38.0,46.0,40.0,48.0,49.0,47.0,46.0,52.0,51.0,52.0,59.0,51.0,49.0,54.0,58.0,45.0,49.0,54.0,60.0,62.0,62.0,65.0,63.0,64.0,57.0,57.0,57.0,60.0,57.0,60.0,61.0,60.0,59.0,58.0,62.0,64.0,52.0,52.0,57.0,58.0,53.0,53.0,53.0,55.0,54.0,53.0,53.0,48.0,50.0,56.0,53.0,53.0,54.0,54.0,52.0,52.0,53.0,51.0
394780,332,"Lawton, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,33.0,41.0,39.0,36.0,36.0,38.0,36.0,39.0,37.0,38.0,39.0,40.0,39.0,43.0,38.0,40.0,35.0,38.0,41.0
394474,334,"Cleveland, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,36.0,38.0,41.0,38.0,24.0,27.0,27.0,28.0,24.0,31.0,33.0,37.0,39.0,40.0,39.0,36.0,35.0,40.0,41.0,39.0,41.0,34.0,36.0,35.0,35.0,34.0,34.0,34.0,33.0,34.0,32.0,31.0,36.0,34.0,33.0,32.0,33.0,34.0,35.0,33.0,32.0,32.0,35.0,32.0
395098,335,"Sierra Vista, AZ",msa,AZ,,,,,,,,,,,,,,36.0,32.0,22.0,30.0,29.0,25.0,29.0,26.0,30.0,24.0,32.0,30.0,30.0,29.0,32.0,31.0,35.0,32.0,34.0,34.0,32.0,36.0,35.0,30.0,34.0,35.0,35.0,32.0,31.0,33.0,33.0,34.0,33.0,33.0,33.0,33.0,30.0,30.0,33.0,29.0,29.0,31.0,21.0,27.0,29.0,28.0,22.0,29.0,29.0,28.0,31.0,32.0,30.0,27.0,29.0,29.0,29.0,27.0,19.0
394325,336,"Ames, IA",msa,IA,,,37.0,42.0,43.0,41.0,43.0,39.0,36.0,37.0,39.0,38.0,35.0,35.0,37.0,40.0,40.0,47.0,41.0,42.0,42.0,41.0,37.0,39.0,46.0,35.0,44.0,45.0,33.0,41.0,40.0,44.0,44.0,45.0,43.0,42.0,47.0,47.0,43.0,41.0,47.0,51.0,51.0,47.0,44.0,39.0,34.0,38.0,44.0,40.0,46.0,44.0,48.0,45.0,46.0,42.0,39.0,40.0,36.0,40.0,40.0,41.0,41.0,41.0,43.0,46.0,43.0,40.0,39.0,38.0,38.0,39.0
394824,337,"Mansfield, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,24.0,28.0,29.0,30.0,30.0,29.0,32.0,31.0,30.0,33.0,32.0
395128,338,"Staunton, VA",msa,VA,,,,46.0,42.0,42.0,47.0,47.0,40.0,42.0,37.0,44.0,53.0,48.0,39.0,42.0,43.0,46.0,46.0,42.0,40.0,44.0,40.0,45.0,43.0,36.0,38.0,39.0,45.0,45.0,43.0,46.0,47.0,45.0,44.0,44.0,23.0,37.0,44.0,45.0,45.0,46.0,43.0,45.0,42.0,42.0,42.0,42.0,44.0,44.0,39.0,39.0,38.0,40.0,39.0,37.0,39.0,39.0,38.0,35.0,37.0,36.0,33.0,38.0,37.0,38.0,36.0,35.0,34.0,35.0,33.0,32.0
394353,339,"Augusta, ME",msa,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,36.0,46.0,48.0,50.0,50.0,43.0,47.0,50.0,32.0,40.0,43.0,45.0,46.0,43.0,44.0,45.0,41.0,43.0,41.0,41.0,41.0,39.0,38.0,40.0,39.0,38.0,45.0,36.0,38.0,40.0,36.0,41.0,38.0,40.0,34.0,37.0,38.0,39.0,35.0
394905,341,"New Bern, NC",msa,NC,41.0,37.0,39.0,38.0,40.0,41.0,42.0,38.0,40.0,45.0,40.0,36.0,38.0,37.0,42.0,38.0,41.0,40.0,41.0,40.0,40.0,41.0,41.0,40.0,40.0,37.0,34.0,43.0,40.0,43.0,44.0,41.0,42.0,44.0,43.0,44.0,44.0,40.0,39.0,42.0,40.0,43.0,41.0,42.0,40.0,40.0,37.0,39.0,42.0,37.0,37.0,37.0,36.0,39.0,36.0,36.0,38.0,36.0,36.0,32.0,39.0,37.0,35.0,38.0,38.0,38.0,37.0,34.0,36.0,34.0,33.0,31.0
394588,342,"Farmington, NM",msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,29.0,32.0,34.0,28.0,36.0,32.0,36.0,37.0,35.0,37.0,32.0,31.0,31.0,33.0,36.0,35.0
395120,343,"St. Joseph, MO",msa,MO,38.0,31.0,37.0,34.0,35.0,30.0,28.0,34.0,32.0,32.0,34.0,35.0,35.0,34.0,34.0,34.0,36.0,36.0,34.0,33.0,37.0,37.0,36.0,34.0,35.0,31.0,31.0,37.0,33.0,37.0,37.0,39.0,37.0,38.0,36.0,36.0,35.0,34.0,34.0,35.0,36.0,38.0,34.0,35.0,34.0,34.0,36.0,34.0,36.0,33.0,31.0,32.0,36.0,37.0,34.0,31.0,33.0,35.0,35.0,30.0,33.0,29.0,31.0,33.0,36.0,33.0,33.0,35.0,30.0,33.0,31.0,30.0
395218,345,"Wenatchee, WA",msa,WA,42.0,36.0,39.0,36.0,35.0,39.0,39.0,40.0,41.0,40.0,39.0,38.0,39.0,36.0,37.0,37.0,37.0,38.0,38.0,37.0,42.0,41.0,43.0,42.0,43.0,41.0,44.0,41.0,41.0,38.0,39.0,44.0,45.0,42.0,46.0,42.0,44.0,37.0,39.0,38.0,38.0,40.0,42.0,40.0,42.0,40.0,42.0,41.0,43.0,43.0,41.0,35.0,36.0,37.0,35.0,36.0,35.0,33.0,37.0,39.0,44.0,35.0,32.0,34.0,38.0,35.0,37.0,34.0,35.0,33.0,32.0,32.0
753890,347,"Holland, MI",msa,MI,49.0,43.0,32.0,38.0,42.0,39.0,41.0,38.0,40.0,39.0,44.0,45.0,36.0,40.0,40.0,40.0,37.0,40.0,37.0,38.0,40.0,40.0,39.0,45.0,37.0,37.0,38.0,39.0,44.0,,,37.0,41.0,42.0,44.0,42.0,45.0,37.0,38.0,35.0,35.0,35.0,36.0,36.0,35.0,37.0,36.0,37.0,36.0,36.0,35.0,31.0,29.0,33.0,31.0,30.0,33.0,33.0,35.0,34.0,34.0,29.0,33.0,36.0,30.0,32.0,32.0,32.0,35.0,33.0,31.0,34.0
394635,350,"Goldsboro, NC",msa,NC,,,34.0,38.0,34.0,26.0,30.0,39.0,37.0,42.0,38.0,38.0,34.0,35.0,35.0,35.0,38.0,38.0,39.0,37.0,39.0,43.0,38.0,41.0,41.0,36.0,37.0,37.0,42.0,42.0,43.0,42.0,40.0,40.0,41.0,39.0,46.0,41.0,40.0,41.0,42.0,42.0,40.0,41.0,42.0,40.0,40.0,40.0,42.0,39.0,37.0,38.0,31.0,36.0,37.0,38.0,38.0,35.0,34.0,40.0,37.0,33.0,34.0,37.0,35.0,36.0,36.0,38.0,36.0,36.0,37.0,35.0
395213,351,"Watertown, NY",msa,NY,35.0,30.0,22.0,20.0,26.0,25.0,20.0,25.0,27.0,29.0,23.0,25.0,35.0,35.0,34.0,24.0,26.0,42.0,44.0,46.0,46.0,46.0,49.0,48.0,48.0,48.0,44.0,54.0,52.0,44.0,47.0,47.0,54.0,58.0,60.0,58.0,55.0,55.0,51.0,53.0,55.0,61.0,62.0,59.0,57.0,60.0,56.0,59.0,59.0,57.0,56.0,50.0,55.0,56.0,53.0,53.0,53.0,52.0,55.0,52.0,59.0,55.0,48.0,48.0,52.0,54.0,53.0,54.0,52.0,51.0,53.0,49.0
395217,353,"Weirton, WV",msa,OH,36.0,36.0,24.0,29.0,23.0,28.0,27.0,26.0,27.0,27.0,24.0,17.0,23.0,22.0,20.0,25.0,18.0,19.0,28.0,22.0,33.0,29.0,21.0,26.0,25.0,26.0,23.0,30.0,35.0,35.0,32.0,41.0,30.0,33.0,37.0,36.0,28.0,33.0,44.0,44.0,49.0,51.0,44.0,48.0,45.0,50.0,51.0,46.0,46.0,48.0,46.0,43.0,45.0,43.0,45.0,42.0,44.0,44.0,38.0,46.0,45.0,43.0,42.0,39.0,41.0,42.0,43.0,41.0,43.0,39.0,40.0,43.0
394407,356,"Bozeman, MT",msa,MT,44.0,51.0,40.0,43.0,42.0,42.0,39.0,39.0,40.0,38.0,38.0,45.0,43.0,40.0,41.0,44.0,42.0,42.0,41.0,40.0,42.0,41.0,43.0,40.0,43.0,40.0,42.0,43.0,43.0,38.0,40.0,41.0,44.0,44.0,46.0,44.0,47.0,40.0,36.0,41.0,41.0,43.0,39.0,41.0,41.0,40.0,41.0,41.0,43.0,40.0,39.0,40.0,37.0,38.0,37.0,35.0,35.0,36.0,37.0,36.0,42.0,34.0,36.0,36.0,36.0,38.0,36.0,39.0,39.0,37.0,36.0,36.0
394333,357,"Anniston, AL",msa,AL,34.0,32.0,29.0,31.0,33.0,41.0,37.0,37.0,30.0,38.0,41.0,39.0,37.0,31.0,31.0,32.0,39.0,38.0,36.0,38.0,36.0,36.0,35.0,40.0,36.0,40.0,35.0,35.0,46.0,33.0,38.0,37.0,37.0,38.0,41.0,34.0,35.0,31.0,32.0,37.0,35.0,40.0,37.0,35.0,38.0,37.0,38.0,42.0,37.0,33.0,29.0,34.0,34.0,32.0,32.0,32.0,33.0,29.0,30.0,23.0,26.0,28.0,29.0,26.0,28.0,32.0,34.0,32.0,29.0,31.0,29.0,28.0
394423,360,"Brunswick, GA",msa,GA,,,30.0,31.0,38.0,35.0,30.0,31.0,35.0,36.0,38.0,40.0,40.0,30.0,35.0,37.0,38.0,35.0,35.0,32.0,39.0,37.0,34.0,37.0,37.0,35.0,37.0,37.0,38.0,31.0,26.0,32.0,34.0,29.0,27.0,29.0,26.0,28.0,28.0,17.0,30.0,36.0,34.0,37.0,37.0,34.0,35.0,35.0,40.0,34.0,35.0,33.0,34.0,35.0,35.0,33.0,34.0,32.0,34.0,32.0,32.0,33.0,32.0,37.0,34.0,32.0,36.0,36.0,32.0,34.0,32.0,32.0
395173,361,"Twin Falls, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,30.0,32.0,35.0,34.0,34.0,36.0,35.0,34.0,34.0,39.0,31.0,32.0,33.0,32.0,34.0,32.0,32.0,33.0,29.0,28.0,28.0,31.0,30.0,30.0,32.0,29.0,34.0,30.0,31.0,29.0,31.0,28.0,31.0
753872,361,"California, MD",msa,MD,34.0,27.0,26.0,32.0,30.0,37.0,41.0,39.0,40.0,41.0,38.0,44.0,38.0,41.0,38.0,40.0,39.0,45.0,42.0,40.0,43.0,42.0,39.0,43.0,46.0,37.0,37.0,44.0,46.0,37.0,43.0,44.0,43.0,37.0,44.0,43.0,43.0,43.0,41.0,39.0,40.0,41.0,40.0,40.0,39.0,38.0,36.0,39.0,36.0,38.0,34.0,35.0,33.0,35.0,36.0,34.0,33.0,37.0,35.0,34.0,34.0,33.0,35.0,38.0,36.0,35.0,36.0,33.0,33.0,33.0,32.0,33.0
394495,363,"Cookeville, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,39.0,41.0,38.0,44.0,41.0,40.0,44.0,39.0,44.0,32.0,34.0,38.0,39.0,39.0,42.0,36.0,38.0,38.0,37.0,38.0,41.0,45.0,41.0,38.0,39.0,38.0,40.0,41.0,34.0,35.0,38.0,33.0,36.0,39.0,35.0,36.0,35.0,37.0,38.0,35.0,34.0,33.0,35.0,35.0,33.0
394893,364,"Muncie, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,36.0,31.0,37.0,30.0,38.0,42.0,30.0,36.0,40.0,39.0,34.0,32.0,39.0,34.0,38.0,36.0,37.0,35.0,38.0,38.0,39.0,37.0,34.0,37.0,34.0,34.0,35.0,38.0,34.0,32.0,33.0,33.0,32.0,33.0,32.0,32.0,33.0,31.0,30.0,34.0,36.0,30.0,31.0,33.0,31.0,34.0
394857,365,"Michigan City, IN",msa,IN,43.0,35.0,43.0,39.0,41.0,41.0,41.0,40.0,40.0,42.0,42.0,37.0,38.0,39.0,38.0,37.0,39.0,40.0,42.0,40.0,44.0,41.0,40.0,43.0,43.0,41.0,39.0,45.0,42.0,40.0,41.0,43.0,44.0,43.0,45.0,43.0,45.0,43.0,41.0,40.0,42.0,42.0,44.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,36.0,40.0,39.0,37.0,37.0,33.0,36.0,34.0,38.0,35.0,40.0,34.0,32.0,37.0,38.0,38.0,39.0,36.0,34.0,36.0,36.0,35.0
395039,366,"Roseburg, OR",msa,OR,49.0,43.0,42.0,43.0,44.0,45.0,39.0,44.0,42.0,40.0,42.0,44.0,45.0,45.0,40.0,38.0,41.0,43.0,46.0,44.0,45.0,45.0,54.0,45.0,46.0,46.0,44.0,47.0,43.0,49.0,46.0,46.0,49.0,51.0,53.0,51.0,48.0,51.0,49.0,48.0,49.0,47.0,49.0,51.0,46.0,46.0,45.0,45.0,46.0,45.0,38.0,38.0,39.0,40.0,40.0,35.0,36.0,36.0,34.0,35.0,39.0,32.0,35.0,33.0,40.0,37.0,37.0,35.0,33.0,36.0,34.0,35.0
394788,367,"Lewiston, ME",msa,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,45.0,34.0,28.0,40.0,46.0,47.0,53.0,45.0,39.0,44.0,45.0,24.0,40.0,43.0,44.0,43.0,44.0,43.0,42.0,39.0,38.0,41.0,37.0,42.0,38.0,38.0,38.0,37.0,38.0,41.0,40.0,34.0,40.0,39.0,34.0,38.0,36.0,34.0,38.0,37.0,33.0,36.0
394804,368,"Longview, WA",msa,WA,39.0,39.0,36.0,35.0,39.0,37.0,39.0,36.0,37.0,35.0,34.0,36.0,39.0,33.0,33.0,34.0,35.0,34.0,39.0,37.0,41.0,39.0,37.0,37.0,39.0,37.0,37.0,39.0,37.0,37.0,38.0,40.0,42.0,38.0,40.0,40.0,43.0,37.0,35.0,36.0,36.0,35.0,34.0,35.0,34.0,34.0,38.0,35.0,35.0,33.0,31.0,30.0,30.0,32.0,32.0,30.0,31.0,31.0,30.0,30.0,31.0,30.0,30.0,31.0,30.0,28.0,31.0,31.0,28.0,29.0,29.0,30.0
394734,370,"Kankakee, IL",msa,IL,48.0,41.0,37.0,42.0,45.0,42.0,40.0,42.0,40.0,40.0,39.0,35.0,40.0,37.0,38.0,39.0,42.0,42.0,43.0,42.0,39.0,40.0,39.0,39.0,41.0,36.0,42.0,39.0,43.0,40.0,39.0,41.0,41.0,46.0,45.0,42.0,44.0,33.0,39.0,42.0,42.0,44.0,43.0,44.0,42.0,40.0,41.0,39.0,44.0,41.0,44.0,38.0,40.0,43.0,40.0,37.0,37.0,38.0,38.0,39.0,41.0,36.0,36.0,35.0,35.0,39.0,40.0,32.0,38.0,35.0,34.0,31.0
395095,372,"Show Low, AZ",msa,AZ,,,40.0,43.0,42.0,31.0,37.0,36.0,35.0,34.0,29.0,33.0,38.0,28.0,32.0,35.0,36.0,37.0,34.0,37.0,37.0,35.0,37.0,39.0,45.0,33.0,32.0,35.0,36.0,32.0,36.0,36.0,39.0,41.0,43.0,40.0,46.0,37.0,36.0,37.0,42.0,38.0,36.0,37.0,38.0,41.0,37.0,40.0,44.0,33.0,35.0,32.0,36.0,33.0,33.0,33.0,36.0,32.0,31.0,33.0,38.0,31.0,37.0,31.0,30.0,31.0,31.0,32.0,33.0,31.0,31.0,25.0
395023,373,"Richmond, KY",msa,KY,39.0,35.0,36.0,35.0,37.0,40.0,39.0,38.0,38.0,37.0,35.0,38.0,41.0,40.0,38.0,34.0,42.0,39.0,40.0,40.0,40.0,39.0,38.0,41.0,42.0,39.0,36.0,39.0,41.0,39.0,42.0,41.0,42.0,45.0,44.0,45.0,43.0,39.0,40.0,42.0,41.0,43.0,39.0,40.0,39.0,39.0,36.0,37.0,35.0,40.0,38.0,38.0,37.0,37.0,37.0,38.0,36.0,38.0,37.0,34.0,33.0,36.0,35.0,37.0,37.0,37.0,37.0,36.0,35.0,33.0,35.0,35.0
395168,374,"Tullahoma, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,28.0,36.0,38.0,41.0,36.0,36.0,36.0,38.0,38.0,38.0,36.0,42.0,35.0,35.0,33.0,33.0,36.0,33.0,34.0,32.0,36.0,33.0,33.0,32.0,31.0,33.0,34.0,35.0,36.0,32.0,32.0,32.0,33.0,33.0,32.0
394709,376,"Ithaca, NY",msa,NY,,,,,,,,,,,,,,62.0,60.0,59.0,62.0,69.0,67.0,69.0,67.0,64.0,67.0,69.0,74.0,65.0,58.0,69.0,69.0,70.0,68.0,67.0,67.0,72.0,76.0,75.0,77.0,78.0,66.0,68.0,68.0,74.0,68.0,77.0,66.0,69.0,74.0,76.0,73.0,74.0,70.0,62.0,64.0,69.0,68.0,70.0,67.0,67.0,65.0,71.0,69.0,65.0,63.0,62.0,62.0,65.0,66.0,68.0,64.0,63.0,62.0,62.0
394524,378,"Decatur, IL",msa,IL,34.0,27.0,33.0,32.0,34.0,32.0,31.0,33.0,33.0,31.0,31.0,28.0,30.0,35.0,29.0,30.0,34.0,37.0,37.0,34.0,34.0,36.0,36.0,33.0,35.0,38.0,30.0,27.0,29.0,28.0,26.0,29.0,31.0,31.0,33.0,31.0,32.0,34.0,37.0,40.0,40.0,41.0,42.0,42.0,37.0,41.0,35.0,35.0,37.0,36.0,37.0,36.0,38.0,40.0,37.0,34.0,37.0,34.0,34.0,33.0,34.0,35.0,35.0,32.0,36.0,39.0,37.0,34.0,31.0,36.0,32.0,32.0
394762,379,"LaGrange, GA",msa,GA,32.0,33.0,28.0,31.0,32.0,35.0,28.0,29.0,32.0,34.0,32.0,30.0,30.0,30.0,33.0,33.0,32.0,35.0,33.0,30.0,33.0,30.0,36.0,33.0,34.0,31.0,31.0,39.0,33.0,39.0,35.0,32.0,36.0,35.0,35.0,37.0,35.0,31.0,35.0,34.0,37.0,34.0,36.0,33.0,34.0,38.0,32.0,36.0,41.0,30.0,34.0,32.0,33.0,32.0,30.0,31.0,34.0,31.0,31.0,30.0,31.0,29.0,30.0,35.0,33.0,35.0,33.0,36.0,32.0,30.0,31.0,27.0
394369,380,"Bay City, MI",msa,MI,35.0,34.0,29.0,28.0,34.0,32.0,32.0,29.0,33.0,32.0,32.0,31.0,35.0,37.0,34.0,33.0,33.0,30.0,35.0,35.0,36.0,35.0,32.0,38.0,35.0,29.0,32.0,35.0,32.0,35.0,38.0,39.0,42.0,41.0,43.0,41.0,42.0,36.0,33.0,36.0,37.0,36.0,32.0,32.0,31.0,34.0,31.0,32.0,33.0,28.0,30.0,28.0,30.0,27.0,29.0,30.0,31.0,31.0,30.0,29.0,24.0,23.0,20.0,24.0,24.0,28.0,27.0,31.0,24.0,29.0,28.0,26.0
394630,382,"Gettysburg, PA",msa,PA,,,39.0,34.0,32.0,41.0,38.0,39.0,44.0,39.0,41.0,47.0,46.0,40.0,44.0,43.0,42.0,45.0,45.0,46.0,46.0,45.0,44.0,41.0,48.0,42.0,49.0,49.0,45.0,48.0,44.0,47.0,42.0,37.0,42.0,47.0,54.0,47.0,45.0,42.0,44.0,47.0,48.0,44.0,43.0,44.0,41.0,41.0,43.0,40.0,39.0,40.0,40.0,41.0,36.0,41.0,41.0,39.0,47.0,39.0,34.0,37.0,41.0,38.0,40.0,39.0,40.0,38.0,43.0,36.0,35.0,33.0
